"","polity","realized_coup","type_of_coup","replicate","n","number"
"2139",4,0,"attempt",26,4,4
"2140",4,0,"attempt",27,1,1
"2141",4,0,"attempt",28,3,3
"2142",4,0,"attempt",29,2,2
"2143",4,0,"attempt",30,3,3
"2144",4,0,"attempt",32,6,6
"2145",4,0,"attempt",33,3,3
"2146",4,0,"attempt",34,5,5
"2147",4,0,"attempt",35,4,4
"2148",4,0,"attempt",36,7,7
"2149",4,0,"attempt",37,7,7
"2150",4,0,"attempt",38,6,6
"2151",4,0,"attempt",39,2,2
"2152",4,0,"attempt",41,4,4
"2153",4,0,"attempt",42,3,3
"2154",4,0,"attempt",43,3,3
"2155",4,0,"attempt",44,4,4
"2156",4,0,"attempt",45,2,2
"2157",4,0,"attempt",46,3,3
"2158",4,0,"attempt",47,3,3
"2159",4,0,"attempt",48,9,9
"2160",4,0,"attempt",49,2,2
"2161",4,0,"attempt",50,3,3
"2162",4,0,"conspiracy",1,4,4
"2163",4,0,"conspiracy",2,4,4
"2164",4,0,"conspiracy",3,5,5
"2165",4,0,"conspiracy",4,3,3
"2166",4,0,"conspiracy",5,4,4
"2167",4,0,"conspiracy",6,9,9
"2168",4,0,"conspiracy",7,10,10
"2169",4,0,"conspiracy",8,5,5
"2170",4,0,"conspiracy",9,12,12
"2171",4,0,"conspiracy",10,6,6
"2172",4,0,"conspiracy",11,8,8
"2173",4,0,"conspiracy",12,5,5
"2174",4,0,"conspiracy",13,12,12
"2175",4,0,"conspiracy",14,2,2
"2176",4,0,"conspiracy",15,11,11
"2177",4,0,"conspiracy",16,7,7
"2178",4,0,"conspiracy",17,9,9
"2179",4,0,"conspiracy",18,11,11
"2180",4,0,"conspiracy",19,5,5
"2181",4,0,"conspiracy",20,3,3
"2182",4,0,"conspiracy",21,4,4
"2183",4,0,"conspiracy",22,4,4
"2184",4,0,"conspiracy",23,2,2
"2185",4,0,"conspiracy",24,10,10
"2186",4,0,"conspiracy",25,7,7
"2187",4,0,"conspiracy",26,6,6
"2188",4,0,"conspiracy",27,6,6
"2189",4,0,"conspiracy",28,3,3
"2190",4,0,"conspiracy",29,11,11
"2191",4,0,"conspiracy",30,6,6
"2192",4,0,"conspiracy",31,4,4
"2193",4,0,"conspiracy",32,5,5
"2194",4,0,"conspiracy",33,7,7
"2195",4,0,"conspiracy",34,10,10
"2196",4,0,"conspiracy",35,8,8
"2197",4,0,"conspiracy",36,5,5
"2198",4,0,"conspiracy",37,4,4
"2199",4,0,"conspiracy",38,3,3
"2200",4,0,"conspiracy",39,4,4
"2201",4,0,"conspiracy",40,7,7
"2202",4,0,"conspiracy",41,5,5
"2203",4,0,"conspiracy",42,7,7
"2204",4,0,"conspiracy",43,7,7
"2205",4,0,"conspiracy",44,12,12
"2206",4,0,"conspiracy",45,4,4
"2207",4,0,"conspiracy",46,7,7
"2208",4,0,"conspiracy",47,7,7
"2209",4,0,"conspiracy",48,6,6
"2210",4,0,"conspiracy",49,7,7
"2211",4,0,"conspiracy",50,8,8
"2212",4,1,"coup",1,1,1
"2213",4,1,"coup",2,1,1
"2214",4,1,"coup",3,1,1
"2215",4,1,"coup",4,5,5
"2216",4,1,"coup",6,3,3
"2217",4,1,"coup",8,2,2
"2218",4,1,"coup",9,1,1
"2219",4,1,"coup",11,3,3
"2220",4,1,"coup",12,2,2
"2221",4,1,"coup",14,3,3
"2222",4,1,"coup",15,2,2
"2223",4,1,"coup",16,1,1
"2224",4,1,"coup",17,2,2
"2225",4,1,"coup",18,2,2
"2226",4,1,"coup",19,2,2
"2227",4,1,"coup",20,2,2
"2228",4,1,"coup",21,2,2
"2229",4,1,"coup",22,2,2
"2230",4,1,"coup",24,2,2
"2231",4,1,"coup",25,2,2
"2232",4,1,"coup",26,3,3
"2233",4,1,"coup",27,2,2
"2234",4,1,"coup",28,1,1
"2235",4,1,"coup",30,1,1
"2236",4,1,"coup",31,1,1
"2237",4,1,"coup",32,4,4
"2238",4,1,"coup",34,1,1
"2239",4,1,"coup",35,6,6
"2240",4,1,"coup",36,3,3
"2241",4,1,"coup",37,3,3
"2242",4,1,"coup",38,3,3
"2243",4,1,"coup",39,1,1
"2244",4,1,"coup",40,3,3
"2245",4,1,"coup",41,1,1
"2246",4,1,"coup",42,2,2
"2247",4,1,"coup",43,1,1
"2248",4,1,"coup",45,4,4
"2249",4,1,"coup",46,1,1
"2250",4,1,"coup",47,1,1
"2251",4,1,"coup",48,6,6
"2252",4,1,"coup",50,6,6
"2253",5,0,"attempt",1,3,3
"2254",5,0,"attempt",2,6,6
"2255",5,0,"attempt",3,9,9
"2256",5,0,"attempt",4,3,3
"2257",5,0,"attempt",5,7,7
"2258",5,0,"attempt",6,6,6
"2259",5,0,"attempt",7,9,9
"2260",5,0,"attempt",8,6,6
"2261",5,0,"attempt",9,10,10
"2262",5,0,"attempt",10,6,6
"2263",5,0,"attempt",11,5,5
"2264",5,0,"attempt",12,9,9
"2265",5,0,"attempt",13,4,4
"2266",5,0,"attempt",14,8,8
"2267",5,0,"attempt",15,5,5
"2268",5,0,"attempt",16,7,7
"2269",5,0,"attempt",17,5,5
"2270",5,0,"attempt",18,6,6
"2271",5,0,"attempt",19,5,5
"2272",5,0,"attempt",20,5,5
"2273",5,0,"attempt",21,7,7
"2274",5,0,"attempt",22,5,5
"2275",5,0,"attempt",23,4,4
"2276",5,0,"attempt",24,9,9
"2277",5,0,"attempt",25,9,9
"2278",5,0,"attempt",26,9,9
"2279",5,0,"attempt",27,1,1
"2280",5,0,"attempt",28,13,13
"2281",5,0,"attempt",29,10,10
"2282",5,0,"attempt",30,10,10
"2283",5,0,"attempt",31,5,5
"2284",5,0,"attempt",32,8,8
"2285",5,0,"attempt",33,5,5
"2286",5,0,"attempt",34,11,11
"2287",5,0,"attempt",35,12,12
"2288",5,0,"attempt",36,7,7
"2289",5,0,"attempt",37,6,6
"2290",5,0,"attempt",38,7,7
"2291",5,0,"attempt",39,9,9
"2292",5,0,"attempt",40,7,7
"2293",5,0,"attempt",41,13,13
"2294",5,0,"attempt",42,6,6
"2295",5,0,"attempt",43,4,4
"2296",5,0,"attempt",44,4,4
"2297",5,0,"attempt",45,11,11
"2298",5,0,"attempt",46,5,5
"2299",5,0,"attempt",47,7,7
"2300",5,0,"attempt",48,9,9
"2301",5,0,"attempt",49,7,7
"2302",5,0,"attempt",50,6,6
"2303",5,0,"conspiracy",1,6,6
"2304",5,0,"conspiracy",2,4,4
"2305",5,0,"conspiracy",3,3,3
"2306",5,0,"conspiracy",4,3,3
"2307",5,0,"conspiracy",5,3,3
"2308",5,0,"conspiracy",6,5,5
"2309",5,0,"conspiracy",7,4,4
"2310",5,0,"conspiracy",8,1,1
"2311",5,0,"conspiracy",9,4,4
"2312",5,0,"conspiracy",10,3,3
"2313",5,0,"conspiracy",11,4,4
"2314",5,0,"conspiracy",12,6,6
"2315",5,0,"conspiracy",13,4,4
"2316",5,0,"conspiracy",14,7,7
"2317",5,0,"conspiracy",15,10,10
"2318",5,0,"conspiracy",16,8,8
"2319",5,0,"conspiracy",17,2,2
"2320",5,0,"conspiracy",18,7,7
"2321",5,0,"conspiracy",19,5,5
"2322",5,0,"conspiracy",20,3,3
"2323",5,0,"conspiracy",21,9,9
"2324",5,0,"conspiracy",22,2,2
"2325",5,0,"conspiracy",23,7,7
"2326",5,0,"conspiracy",24,4,4
"2327",5,0,"conspiracy",25,2,2
"2328",5,0,"conspiracy",26,4,4
"2329",5,0,"conspiracy",27,6,6
"2330",5,0,"conspiracy",28,6,6
"2331",5,0,"conspiracy",29,2,2
"2332",5,0,"conspiracy",30,4,4
"2333",5,0,"conspiracy",31,1,1
"2334",5,0,"conspiracy",32,7,7
"2335",5,0,"conspiracy",33,6,6
"2336",5,0,"conspiracy",34,2,2
"2337",5,0,"conspiracy",35,8,8
"2338",5,0,"conspiracy",36,4,4
"2339",5,0,"conspiracy",37,3,3
"2340",5,0,"conspiracy",38,2,2
"2341",5,0,"conspiracy",39,4,4
"2342",5,0,"conspiracy",40,4,4
"2343",5,0,"conspiracy",41,2,2
"2344",5,0,"conspiracy",42,5,5
"2345",5,0,"conspiracy",43,8,8
"2346",5,0,"conspiracy",44,2,2
"2347",5,0,"conspiracy",45,7,7
"2348",5,0,"conspiracy",46,3,3
"2349",5,0,"conspiracy",47,5,5
"2350",5,0,"conspiracy",48,6,6
"2351",5,0,"conspiracy",49,4,4
"2352",5,0,"conspiracy",50,5,5
"2353",5,0,"coup",1,3,3
"2354",5,0,"coup",4,3,3
"2355",5,0,"coup",5,1,1
"2356",5,0,"coup",6,1,1
"2357",5,0,"coup",8,1,1
"2358",5,0,"coup",9,1,1
"2359",5,0,"coup",11,1,1
"2360",5,0,"coup",12,3,3
"2361",5,0,"coup",13,1,1
"2362",5,0,"coup",15,2,2
"2363",5,0,"coup",16,1,1
"2364",5,0,"coup",18,2,2
"2365",5,0,"coup",20,1,1
"2366",5,0,"coup",21,2,2
"2367",5,0,"coup",22,1,1
"2368",5,0,"coup",23,3,3
"2369",5,0,"coup",24,1,1
"2370",5,0,"coup",27,1,1
"2371",5,0,"coup",28,1,1
"2372",5,0,"coup",29,1,1
"2373",5,0,"coup",30,1,1
"2374",5,0,"coup",31,1,1
"2375",5,0,"coup",34,3,3
"2376",5,0,"coup",35,2,2
"2377",5,0,"coup",36,1,1
"2378",5,0,"coup",37,1,1
"2379",5,0,"coup",38,1,1
"2380",5,0,"coup",39,5,5
"2381",5,0,"coup",40,1,1
"2382",5,0,"coup",41,1,1
"2383",5,0,"coup",42,1,1
"2384",5,0,"coup",46,2,2
"2385",5,0,"coup",47,1,1
"2386",5,0,"coup",49,1,1
"2387",5,0,"coup",50,1,1
"2388",5,1,"coup",1,6,6
"2389",5,1,"coup",2,4,4
"2390",5,1,"coup",3,4,4
"2391",5,1,"coup",4,3,3
"2392",5,1,"coup",5,7,7
"2393",5,1,"coup",6,4,4
"2394",5,1,"coup",7,12,12
"2395",5,1,"coup",8,7,7
"2396",5,1,"coup",9,7,7
"2397",5,1,"coup",10,3,3
"2398",5,1,"coup",11,4,4
"2399",5,1,"coup",12,15,15
"2400",5,1,"coup",13,2,2
"2401",5,1,"coup",14,5,5
"2402",5,1,"coup",15,11,11
"2403",5,1,"coup",16,7,7
"2404",5,1,"coup",17,4,4
"2405",5,1,"coup",18,6,6
"2406",5,1,"coup",19,8,8
"2407",5,1,"coup",20,5,5
"2408",5,1,"coup",21,7,7
"2409",5,1,"coup",22,13,13
"2410",5,1,"coup",23,6,6
"2411",5,1,"coup",24,6,6
"2412",5,1,"coup",25,10,10
"2413",5,1,"coup",26,10,10
"2414",5,1,"coup",27,7,7
"2415",5,1,"coup",28,5,5
"2416",5,1,"coup",29,9,9
"2417",5,1,"coup",30,7,7
"2418",5,1,"coup",31,3,3
"2419",5,1,"coup",32,7,7
"2420",5,1,"coup",33,6,6
"2421",5,1,"coup",34,5,5
"2422",5,1,"coup",35,9,9
"2423",5,1,"coup",36,8,8
"2424",5,1,"coup",37,7,7
"2425",5,1,"coup",38,6,6
"2426",5,1,"coup",39,6,6
"2427",5,1,"coup",40,7,7
"2428",5,1,"coup",41,7,7
"2429",5,1,"coup",42,10,10
"2430",5,1,"coup",43,5,5
"2431",5,1,"coup",44,7,7
"2432",5,1,"coup",45,11,11
"2433",5,1,"coup",46,11,11
"2434",5,1,"coup",47,5,5
"2435",5,1,"coup",48,8,8
"2436",5,1,"coup",49,8,8
"2437",5,1,"coup",50,2,2
"2438",6,0,"attempt",1,7,7
"2439",6,0,"attempt",2,14,14
"2440",6,0,"attempt",3,10,10
"2441",6,0,"attempt",4,13,13
"2442",6,0,"attempt",5,6,6
"2443",6,0,"attempt",6,6,6
"2444",6,0,"attempt",7,7,7
"2445",6,0,"attempt",8,10,10
"2446",6,0,"attempt",9,13,13
"2447",6,0,"attempt",10,4,4
"2448",6,0,"attempt",11,7,7
"2449",6,0,"attempt",12,10,10
"2450",6,0,"attempt",13,8,8
"2451",6,0,"attempt",14,8,8
"2452",6,0,"attempt",15,4,4
"2453",6,0,"attempt",16,5,5
"2454",6,0,"attempt",17,8,8
"2455",6,0,"attempt",18,13,13
"2456",6,0,"attempt",19,5,5
"2457",6,0,"attempt",20,9,9
"2458",6,0,"attempt",21,10,10
"2459",6,0,"attempt",22,5,5
"2460",6,0,"attempt",23,16,16
"2461",6,0,"attempt",24,10,10
"2462",6,0,"attempt",25,9,9
"2463",6,0,"attempt",26,10,10
"2464",6,0,"attempt",27,8,8
"2465",6,0,"attempt",28,5,5
"2466",6,0,"attempt",29,6,6
"2467",6,0,"attempt",30,13,13
"2468",6,0,"attempt",31,13,13
"2469",6,0,"attempt",32,15,15
"2470",6,0,"attempt",33,5,5
"2471",6,0,"attempt",34,5,5
"2472",6,0,"attempt",35,10,10
"2473",6,0,"attempt",36,8,8
"2474",6,0,"attempt",37,11,11
"2475",6,0,"attempt",38,12,12
"2476",6,0,"attempt",39,7,7
"2477",6,0,"attempt",40,10,10
"2478",6,0,"attempt",41,15,15
"2479",6,0,"attempt",42,4,4
"2480",6,0,"attempt",43,3,3
"2481",6,0,"attempt",44,7,7
"2482",6,0,"attempt",45,15,15
"2483",6,0,"attempt",46,2,2
"2484",6,0,"attempt",47,6,6
"2485",6,0,"attempt",48,7,7
"2486",6,0,"attempt",49,9,9
"2487",6,0,"attempt",50,12,12
"2488",6,0,"conspiracy",1,5,5
"2489",6,0,"conspiracy",2,3,3
"2490",6,0,"conspiracy",3,2,2
"2491",6,0,"conspiracy",4,1,1
"2492",6,0,"conspiracy",5,4,4
"2493",6,0,"conspiracy",6,6,6
"2494",6,0,"conspiracy",7,11,11
"2495",6,0,"conspiracy",8,4,4
"2496",6,0,"conspiracy",9,5,5
"2497",6,0,"conspiracy",10,2,2
"2498",6,0,"conspiracy",11,3,3
"2499",6,0,"conspiracy",12,3,3
"2500",6,0,"conspiracy",13,6,6
"2501",6,0,"conspiracy",14,4,4
"2502",6,0,"conspiracy",15,4,4
"2503",6,0,"conspiracy",16,1,1
"2504",6,0,"conspiracy",17,5,5
"2505",6,0,"conspiracy",18,2,2
"2506",6,0,"conspiracy",19,6,6
"2507",6,0,"conspiracy",20,6,6
"2508",6,0,"conspiracy",21,1,1
"2509",6,0,"conspiracy",22,6,6
"2510",6,0,"conspiracy",23,3,3
"2511",6,0,"conspiracy",24,4,4
"2512",6,0,"conspiracy",25,8,8
"2513",6,0,"conspiracy",26,7,7
"2514",6,0,"conspiracy",27,6,6
"2515",6,0,"conspiracy",28,6,6
"2516",6,0,"conspiracy",30,2,2
"2517",6,0,"conspiracy",31,3,3
"2518",6,0,"conspiracy",32,4,4
"2519",6,0,"conspiracy",33,6,6
"2520",6,0,"conspiracy",34,9,9
"2521",6,0,"conspiracy",35,4,4
"2522",6,0,"conspiracy",36,6,6
"2523",6,0,"conspiracy",37,5,5
"2524",6,0,"conspiracy",38,1,1
"2525",6,0,"conspiracy",39,5,5
"2526",6,0,"conspiracy",40,2,2
"2527",6,0,"conspiracy",41,3,3
"2528",6,0,"conspiracy",42,5,5
"2529",6,0,"conspiracy",43,2,2
"2530",6,0,"conspiracy",44,3,3
"2531",6,0,"conspiracy",45,5,5
"2532",6,0,"conspiracy",46,1,1
"2533",6,0,"conspiracy",47,2,2
"2534",6,0,"conspiracy",49,3,3
"2535",6,0,"conspiracy",50,4,4
"2536",6,1,"coup",1,6,6
"2537",6,1,"coup",2,8,8
"2538",6,1,"coup",3,9,9
"2539",6,1,"coup",4,5,5
"2540",6,1,"coup",5,6,6
"2541",6,1,"coup",6,5,5
"2542",6,1,"coup",7,4,4
"2543",6,1,"coup",8,8,8
"2544",6,1,"coup",9,2,2
"2545",6,1,"coup",10,9,9
"2546",6,1,"coup",11,7,7
"2547",6,1,"coup",12,8,8
"2548",6,1,"coup",13,9,9
"2549",6,1,"coup",14,4,4
"2550",6,1,"coup",15,9,9
"2551",6,1,"coup",16,13,13
"2552",6,1,"coup",17,9,9
"2553",6,1,"coup",18,5,5
"2554",6,1,"coup",19,3,3
"2555",6,1,"coup",20,13,13
"2556",6,1,"coup",21,16,16
"2557",6,1,"coup",22,11,11
"2558",6,1,"coup",23,6,6
"2559",6,1,"coup",24,4,4
"2560",6,1,"coup",25,3,3
"2561",6,1,"coup",26,7,7
"2562",6,1,"coup",27,3,3
"2563",6,1,"coup",28,7,7
"2564",6,1,"coup",29,3,3
"2565",6,1,"coup",30,12,12
"2566",6,1,"coup",31,4,4
"2567",6,1,"coup",32,6,6
"2568",6,1,"coup",33,6,6
"2569",6,1,"coup",34,8,8
"2570",6,1,"coup",35,9,9
"2571",6,1,"coup",36,8,8
"2572",6,1,"coup",37,4,4
"2573",6,1,"coup",38,5,5
"2574",6,1,"coup",39,9,9
"2575",6,1,"coup",40,10,10
"2576",6,1,"coup",41,7,7
"2577",6,1,"coup",42,7,7
"2578",6,1,"coup",43,12,12
"2579",6,1,"coup",44,2,2
"2580",6,1,"coup",45,6,6
"2581",6,1,"coup",46,13,13
"2582",6,1,"coup",47,5,5
"2583",6,1,"coup",48,3,3
"2584",6,1,"coup",49,3,3
"2585",6,1,"coup",50,9,9
"2586",7,0,"attempt",1,7,7
"2587",7,0,"attempt",2,7,7
"2588",7,0,"attempt",3,7,7
"2589",7,0,"attempt",4,7,7
"2590",7,0,"attempt",5,5,5
"2591",7,0,"attempt",6,7,7
"2592",7,0,"attempt",7,8,8
"2593",7,0,"attempt",8,8,8
"2594",7,0,"attempt",9,12,12
"2595",7,0,"attempt",10,6,6
"2596",7,0,"attempt",11,7,7
"2597",7,0,"attempt",12,6,6
"2598",7,0,"attempt",13,4,4
"2599",7,0,"attempt",14,7,7
"2600",7,0,"attempt",15,5,5
"2601",7,0,"attempt",16,5,5
"2602",7,0,"attempt",17,14,14
"2603",7,0,"attempt",18,6,6
"2604",7,0,"attempt",19,7,7
"2605",7,0,"attempt",20,10,10
"2606",7,0,"attempt",21,13,13
"2607",7,0,"attempt",22,10,10
"2608",7,0,"attempt",23,8,8
"2609",7,0,"attempt",24,8,8
"2610",7,0,"attempt",25,5,5
"2611",7,0,"attempt",26,11,11
"2612",7,0,"attempt",27,7,7
"2613",7,0,"attempt",28,6,6
"2614",7,0,"attempt",29,7,7
"2615",7,0,"attempt",30,5,5
"2616",7,0,"attempt",31,1,1
"2617",7,0,"attempt",32,5,5
"2618",7,0,"attempt",33,11,11
"2619",7,0,"attempt",34,3,3
"2620",7,0,"attempt",35,7,7
"2621",7,0,"attempt",36,4,4
"2622",7,0,"attempt",37,5,5
"2623",7,0,"attempt",38,5,5
"2624",7,0,"attempt",39,10,10
"2625",7,0,"attempt",40,6,6
"2626",7,0,"attempt",41,12,12
"2627",7,0,"attempt",42,5,5
"2628",7,0,"attempt",43,8,8
"2629",7,0,"attempt",44,8,8
"2630",7,0,"attempt",45,4,4
"2631",7,0,"attempt",46,8,8
"2632",7,0,"attempt",47,5,5
"2633",7,0,"attempt",48,6,6
"2634",7,0,"attempt",49,15,15
"2635",7,0,"attempt",50,8,8
"2636",7,0,"conspiracy",1,8,8
"2637",7,0,"conspiracy",2,4,4
"2638",7,0,"conspiracy",3,5,5
"2639",7,0,"conspiracy",4,7,7
"2640",7,0,"conspiracy",5,5,5
"2641",7,0,"conspiracy",6,8,8
"2642",7,0,"conspiracy",7,8,8
"2643",7,0,"conspiracy",8,9,9
"2644",7,0,"conspiracy",9,7,7
"2645",7,0,"conspiracy",10,3,3
"2646",7,0,"conspiracy",11,10,10
"2647",7,0,"conspiracy",12,11,11
"2648",7,0,"conspiracy",13,5,5
"2649",7,0,"conspiracy",14,5,5
"2650",7,0,"conspiracy",15,3,3
"2651",7,0,"conspiracy",16,5,5
"2652",7,0,"conspiracy",17,9,9
"2653",7,0,"conspiracy",18,6,6
"2654",7,0,"conspiracy",19,7,7
"2655",7,0,"conspiracy",20,7,7
"2656",7,0,"conspiracy",21,9,9
"2657",7,0,"conspiracy",22,9,9
"2658",7,0,"conspiracy",23,9,9
"2659",7,0,"conspiracy",24,4,4
"2660",7,0,"conspiracy",25,9,9
"2661",7,0,"conspiracy",26,5,5
"2662",7,0,"conspiracy",27,5,5
"2663",7,0,"conspiracy",28,8,8
"2664",7,0,"conspiracy",29,6,6
"2665",7,0,"conspiracy",30,9,9
"2666",7,0,"conspiracy",31,10,10
"2667",7,0,"conspiracy",32,10,10
"2668",7,0,"conspiracy",33,7,7
"2669",7,0,"conspiracy",34,6,6
"2670",7,0,"conspiracy",35,6,6
"2671",7,0,"conspiracy",36,10,10
"2672",7,0,"conspiracy",37,8,8
"2673",7,0,"conspiracy",38,9,9
"2674",7,0,"conspiracy",39,8,8
"2675",7,0,"conspiracy",40,7,7
"2676",7,0,"conspiracy",41,8,8
"2677",7,0,"conspiracy",42,8,8
"2678",7,0,"conspiracy",43,6,6
"2679",7,0,"conspiracy",44,9,9
"2680",7,0,"conspiracy",45,6,6
"2681",7,0,"conspiracy",46,9,9
"2682",7,0,"conspiracy",47,8,8
"2683",7,0,"conspiracy",48,6,6
"2684",7,0,"conspiracy",49,12,12
"2685",7,0,"conspiracy",50,2,2
"2686",7,1,"coup",1,2,2
"2687",7,1,"coup",2,4,4
"2688",7,1,"coup",3,8,8
"2689",7,1,"coup",4,6,6
"2690",7,1,"coup",5,5,5
"2691",7,1,"coup",6,5,5
"2692",7,1,"coup",7,4,4
"2693",7,1,"coup",8,4,4
"2694",7,1,"coup",9,7,7
"2695",7,1,"coup",10,8,8
"2696",7,1,"coup",11,8,8
"2697",7,1,"coup",12,7,7
"2698",7,1,"coup",13,5,5
"2699",7,1,"coup",14,9,9
"2700",7,1,"coup",15,4,4
"2701",7,1,"coup",16,3,3
"2702",7,1,"coup",17,3,3
"2703",7,1,"coup",18,6,6
"2704",7,1,"coup",19,9,9
"2705",7,1,"coup",20,4,4
"2706",7,1,"coup",21,4,4
"2707",7,1,"coup",22,9,9
"2708",7,1,"coup",23,6,6
"2709",7,1,"coup",24,7,7
"2710",7,1,"coup",25,9,9
"2711",7,1,"coup",26,3,3
"2712",7,1,"coup",27,5,5
"2713",7,1,"coup",28,7,7
"2714",7,1,"coup",29,8,8
"2715",7,1,"coup",30,10,10
"2716",7,1,"coup",31,2,2
"2717",7,1,"coup",32,8,8
"2718",7,1,"coup",33,4,4
"2719",7,1,"coup",34,7,7
"2720",7,1,"coup",35,5,5
"2721",7,1,"coup",36,3,3
"2722",7,1,"coup",37,6,6
"2723",7,1,"coup",38,6,6
"2724",7,1,"coup",39,6,6
"2725",7,1,"coup",40,8,8
"2726",7,1,"coup",41,5,5
"2727",7,1,"coup",42,6,6
"2728",7,1,"coup",43,8,8
"2729",7,1,"coup",44,8,8
"2730",7,1,"coup",45,8,8
"2731",7,1,"coup",46,4,4
"2732",7,1,"coup",47,9,9
"2733",7,1,"coup",48,7,7
"2734",7,1,"coup",49,7,7
"2735",7,1,"coup",50,5,5
"2736",8,0,"attempt",1,14,14
"2737",8,0,"attempt",2,12,12
"2738",8,0,"attempt",3,16,16
"2739",8,0,"attempt",4,14,14
"2740",8,0,"attempt",5,22,22
"2741",8,0,"attempt",6,17,17
"2742",8,0,"attempt",7,13,13
"2743",8,0,"attempt",8,11,11
"2744",8,0,"attempt",9,13,13
"2745",8,0,"attempt",10,12,12
"2746",8,0,"attempt",11,13,13
"2747",8,0,"attempt",12,10,10
"2748",8,0,"attempt",13,17,17
"2749",8,0,"attempt",14,13,13
"2750",8,0,"attempt",15,12,12
"2751",8,0,"attempt",16,17,17
"2752",8,0,"attempt",17,13,13
"2753",8,0,"attempt",18,16,16
"2754",8,0,"attempt",19,16,16
"2755",8,0,"attempt",20,11,11
"2756",8,0,"attempt",21,7,7
"2757",8,0,"attempt",22,14,14
"2758",8,0,"attempt",23,14,14
"2759",8,0,"attempt",24,14,14
"2760",8,0,"attempt",25,12,12
"2761",8,0,"attempt",26,14,14
"2762",8,0,"attempt",27,14,14
"2763",8,0,"attempt",28,17,17
"2764",8,0,"attempt",29,15,15
"2765",8,0,"attempt",30,10,10
"2766",8,0,"attempt",31,14,14
"2767",8,0,"attempt",32,8,8
"2768",8,0,"attempt",33,8,8
"2769",8,0,"attempt",34,11,11
"2770",8,0,"attempt",35,8,8
"2771",8,0,"attempt",36,17,17
"2772",8,0,"attempt",37,15,15
"2773",8,0,"attempt",38,10,10
"2774",8,0,"attempt",39,11,11
"2775",8,0,"attempt",40,19,19
"2776",8,0,"attempt",41,14,14
"2777",8,0,"attempt",42,15,15
"2778",8,0,"attempt",43,15,15
"2779",8,0,"attempt",44,9,9
"2780",8,0,"attempt",45,13,13
"2781",8,0,"attempt",46,13,13
"2782",8,0,"attempt",47,12,12
"2783",8,0,"attempt",48,13,13
"2784",8,0,"attempt",49,9,9
"2785",8,0,"attempt",50,17,17
"2786",8,0,"conspiracy",1,11,11
"2787",8,0,"conspiracy",2,19,19
"2788",8,0,"conspiracy",3,14,14
"2789",8,0,"conspiracy",4,11,11
"2790",8,0,"conspiracy",5,5,5
"2791",8,0,"conspiracy",6,11,11
"2792",8,0,"conspiracy",7,8,8
"2793",8,0,"conspiracy",8,12,12
"2794",8,0,"conspiracy",9,8,8
"2795",8,0,"conspiracy",10,14,14
"2796",8,0,"conspiracy",11,11,11
"2797",8,0,"conspiracy",12,7,7
"2798",8,0,"conspiracy",13,10,10
"2799",8,0,"conspiracy",14,9,9
"2800",8,0,"conspiracy",15,6,6
"2801",8,0,"conspiracy",16,10,10
"2802",8,0,"conspiracy",17,12,12
"2803",8,0,"conspiracy",18,11,11
"2804",8,0,"conspiracy",19,15,15
"2805",8,0,"conspiracy",20,6,6
"2806",8,0,"conspiracy",21,8,8
"2807",8,0,"conspiracy",22,8,8
"2808",8,0,"conspiracy",23,5,5
"2809",8,0,"conspiracy",24,12,12
"2810",8,0,"conspiracy",25,9,9
"2811",8,0,"conspiracy",26,8,8
"2812",8,0,"conspiracy",27,18,18
"2813",8,0,"conspiracy",28,10,10
"2814",8,0,"conspiracy",29,13,13
"2815",8,0,"conspiracy",30,7,7
"2816",8,0,"conspiracy",31,11,11
"2817",8,0,"conspiracy",32,8,8
"2818",8,0,"conspiracy",33,7,7
"2819",8,0,"conspiracy",34,9,9
"2820",8,0,"conspiracy",35,5,5
"2821",8,0,"conspiracy",36,7,7
"2822",8,0,"conspiracy",37,9,9
"2823",8,0,"conspiracy",38,14,14
"2824",8,0,"conspiracy",39,10,10
"2825",8,0,"conspiracy",40,13,13
"2826",8,0,"conspiracy",41,8,8
"2827",8,0,"conspiracy",42,9,9
"2828",8,0,"conspiracy",43,5,5
"2829",8,0,"conspiracy",44,5,5
"2830",8,0,"conspiracy",45,10,10
"2831",8,0,"conspiracy",46,11,11
"2832",8,0,"conspiracy",47,5,5
"2833",8,0,"conspiracy",48,6,6
"2834",8,0,"conspiracy",49,8,8
"2835",8,0,"conspiracy",50,13,13
"2836",8,0,"coup",2,2,2
"2837",8,0,"coup",6,2,2
"2838",8,0,"coup",9,4,4
"2839",8,0,"coup",11,1,1
"2840",8,0,"coup",12,1,1
"2841",8,0,"coup",13,1,1
"2842",8,0,"coup",15,3,3
"2843",8,0,"coup",16,1,1
"2844",8,0,"coup",17,1,1
"2845",8,0,"coup",18,4,4
"2846",8,0,"coup",19,2,2
"2847",8,0,"coup",20,1,1
"2848",8,0,"coup",22,1,1
"2849",8,0,"coup",23,2,2
"2850",8,0,"coup",24,2,2
"2851",8,0,"coup",26,3,3
"2852",8,0,"coup",28,1,1
"2853",8,0,"coup",30,1,1
"2854",8,0,"coup",31,1,1
"2855",8,0,"coup",33,1,1
"2856",8,0,"coup",43,2,2
"2857",8,0,"coup",44,3,3
"2858",8,0,"coup",45,4,4
"2859",8,0,"coup",46,2,2
"2860",8,0,"coup",47,1,1
